timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1703022782506,91537,suggestions searches,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to search.biggylabs.com.br:443 [search.biggylabs.com.br/18.208.6.94, search.biggylabs.com.br/52.21.136.201, search.biggylabs.com.br/3.214.75.62] failed: Connection timed out: connect",search sugestions and products 1-435,text,false,,3042,0,687,687,https://search.biggylabs.com.br/search-api/v1/oechsle/autocomplete/suggestion_searches?term=s,0,0,91537
1703022782687,91356,suggestions searches,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to search.biggylabs.com.br:443 [search.biggylabs.com.br/18.208.6.94, search.biggylabs.com.br/52.21.136.201, search.biggylabs.com.br/3.214.75.62] failed: Connection timed out: connect",search sugestions and products 1-438,text,false,,3042,0,687,687,https://search.biggylabs.com.br/search-api/v1/oechsle/autocomplete/suggestion_searches?term=v,0,0,91356
1703022874042,1,suggestion products,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: search.biggylabs.com.br,search sugestions and products 1-435,text,false,,2244,0,687,687,https://search.biggylabs.com.br/search-api/v1/oechsle/autocomplete/suggestion_products?term=s,0,0,1
1703022874042,1,suggestion products,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: search.biggylabs.com.br,search sugestions and products 1-438,text,false,,2244,0,687,687,https://search.biggylabs.com.br/search-api/v1/oechsle/autocomplete/suggestion_products?term=v,0,0,1
1703022810953,63138,suggestions searches,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to search.biggylabs.com.br:443 [search.biggylabs.com.br/18.208.6.94, search.biggylabs.com.br/52.21.136.201, search.biggylabs.com.br/3.214.75.62] failed: Connection timed out: connect",search sugestions and products 1-909,text,false,,3042,0,685,685,https://search.biggylabs.com.br/search-api/v1/oechsle/autocomplete/suggestion_searches?term=y,0,0,63138
1703022874090,1,suggestion products,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: search.biggylabs.com.br,search sugestions and products 1-909,text,false,,2244,0,685,685,https://search.biggylabs.com.br/search-api/v1/oechsle/autocomplete/suggestion_products?term=y,0,0,1
1703022782747,91391,suggestions searches,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to search.biggylabs.com.br:443 [search.biggylabs.com.br/18.208.6.94, search.biggylabs.com.br/52.21.136.201, search.biggylabs.com.br/3.214.75.62] failed: Connection timed out: connect",search sugestions and products 1-439,text,false,,3042,0,684,684,https://search.biggylabs.com.br/search-api/v1/oechsle/autocomplete/suggestion_searches?term=w,0,0,91391
1703022782566,91572,suggestions searches,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to search.biggylabs.com.br:443 [search.biggylabs.com.br/18.208.6.94, search.biggylabs.com.br/52.21.136.201, search.biggylabs.com.br/3.214.75.62] failed: Connection timed out: connect",search sugestions and products 1-436,text,false,,3042,0,684,684,https://search.biggylabs.com.br/search-api/v1/oechsle/autocomplete/suggestion_searches?term=t,0,0,91572
1703022874138,0,suggestion products,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: search.biggylabs.com.br,search sugestions and products 1-439,text,false,,2244,0,684,684,https://search.biggylabs.com.br/search-api/v1/oechsle/autocomplete/suggestion_products?term=w,0,0,0
1703022874138,0,suggestion products,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: search.biggylabs.com.br,search sugestions and products 1-436,text,false,,2244,0,684,684,https://search.biggylabs.com.br/search-api/v1/oechsle/autocomplete/suggestion_products?term=t,0,0,0
1703022811016,63138,suggestions searches,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to search.biggylabs.com.br:443 [search.biggylabs.com.br/18.208.6.94, search.biggylabs.com.br/52.21.136.201, search.biggylabs.com.br/3.214.75.62] failed: Connection timed out: connect",search sugestions and products 1-910,text,false,,3042,0,682,682,https://search.biggylabs.com.br/search-api/v1/oechsle/autocomplete/suggestion_searches?term=z,0,0,63138
1703022874154,0,suggestion products,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: search.biggylabs.com.br,search sugestions and products 1-910,text,false,,2244,0,682,682,https://search.biggylabs.com.br/search-api/v1/oechsle/autocomplete/suggestion_products?term=z,0,0,0
1703022811086,63132,suggestions searches,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to search.biggylabs.com.br:443 [search.biggylabs.com.br/18.208.6.94, search.biggylabs.com.br/52.21.136.201, search.biggylabs.com.br/3.214.75.62] failed: Connection timed out: connect",search sugestions and products 1-911,text,false,,3042,0,681,681,https://search.biggylabs.com.br/search-api/v1/oechsle/autocomplete/suggestion_searches?term=a,0,0,63132
1703022811128,63122,suggestions searches,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to search.biggylabs.com.br:443 [search.biggylabs.com.br/18.208.6.94, search.biggylabs.com.br/52.21.136.201, search.biggylabs.com.br/3.214.75.62] failed: Connection timed out: connect",search sugestions and products 1-912,text,false,,3042,0,681,681,https://search.biggylabs.com.br/search-api/v1/oechsle/autocomplete/suggestion_searches?term=b,0,0,63122
1703022874269,0,suggestion products,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: search.biggylabs.com.br,search sugestions and products 1-912,text,false,,2244,0,681,681,https://search.biggylabs.com.br/search-api/v1/oechsle/autocomplete/suggestion_products?term=b,0,0,0
1703022874269,0,suggestion products,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: search.biggylabs.com.br,search sugestions and products 1-911,text,false,,2244,0,681,681,https://search.biggylabs.com.br/search-api/v1/oechsle/autocomplete/suggestion_products?term=a,0,0,0
1703022811190,63124,suggestions searches,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to search.biggylabs.com.br:443 [search.biggylabs.com.br/18.208.6.94, search.biggylabs.com.br/52.21.136.201, search.biggylabs.com.br/3.214.75.62] failed: Connection timed out: connect",search sugestions and products 1-913,text,false,,3042,0,679,679,https://search.biggylabs.com.br/search-api/v1/oechsle/autocomplete/suggestion_searches?term=c,0,0,63124
1703022874314,0,suggestion products,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: search.biggylabs.com.br,search sugestions and products 1-913,text,false,,2244,0,679,679,https://search.biggylabs.com.br/search-api/v1/oechsle/autocomplete/suggestion_products?term=c,0,0,0
1703022811254,63140,suggestions searches,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to search.biggylabs.com.br:443 [search.biggylabs.com.br/18.208.6.94, search.biggylabs.com.br/52.21.136.201, search.biggylabs.com.br/3.214.75.62] failed: Connection timed out: connect",search sugestions and products 1-914,text,false,,3042,0,678,678,https://search.biggylabs.com.br/search-api/v1/oechsle/autocomplete/suggestion_searches?term=d,0,0,63140
1703022874394,0,suggestion products,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: search.biggylabs.com.br,search sugestions and products 1-914,text,false,,2244,0,678,678,https://search.biggylabs.com.br/search-api/v1/oechsle/autocomplete/suggestion_products?term=d,0,0,0
1703022811316,63126,suggestions searches,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to search.biggylabs.com.br:443 [search.biggylabs.com.br/18.208.6.94, search.biggylabs.com.br/52.21.136.201, search.biggylabs.com.br/3.214.75.62] failed: Connection timed out: connect",search sugestions and products 1-915,text,false,,3042,0,677,677,https://search.biggylabs.com.br/search-api/v1/oechsle/autocomplete/suggestion_searches?term=e,0,0,63126
1703022874441,1,suggestion products,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: search.biggylabs.com.br,search sugestions and products 1-915,text,false,,2244,0,677,677,https://search.biggylabs.com.br/search-api/v1/oechsle/autocomplete/suggestion_products?term=e,0,0,1
1703022811379,63094,suggestions searches,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to search.biggylabs.com.br:443 [search.biggylabs.com.br/18.208.6.94, search.biggylabs.com.br/52.21.136.201, search.biggylabs.com.br/3.214.75.62] failed: Connection timed out: connect",search sugestions and products 1-916,text,false,,3042,0,676,676,https://search.biggylabs.com.br/search-api/v1/oechsle/autocomplete/suggestion_searches?term=f,0,0,63094
